date,stock_id,link,source,title,sentiment_score,sentiment_label
2026-06-24 05:34:55,2330,https://today.line.me/tw/v3/article/WBKzxMv,LINE TODAY,股民哭了！台股崩跌1057點 台積電蒸發100元 | 民視新聞網 - LINE TODAY,0,中立
2026-06-24 05:49:00,2330,https://ec.ltn.com.tw/article/breakingnews/5481952,自由財經,4萬6保衛戰！台積電暴跌100元史上最慘 指數收跌1057點 - 自由財經,0,中立
2026-06-24 05:55:56,2330,https://tw.stock.yahoo.com/news/%E6%98%AF%E8%AA%B0%E5%9C%A8%E5%80%92%E8%B2%A8%EF%BC%9F%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B0%BE%E7%9B%A4%E7%88%86%E9%80%BE13%E8%90%AC%E5%BC%B5%E8%B3%A3%E5%96%AE%E5%85%87%E6%89%8B%E3%80%81%E5%85%A9%E5%A4%A7%E8%AD%A6%E8%A8%8A%E6%9B%9D%E5%85%89-055556575.html,Yahoo股市,是誰在倒貨？台積電尾盤爆逾1.3萬張賣單兇手、兩大警訊曝光 - Yahoo股市,-1,負面
2026-06-24 05:58:33,2330,https://tw.stock.yahoo.com/news/%E6%98%AF%E8%AA%B0%E5%9C%A8%E5%80%92%E8%B2%A8%EF%BC%9F%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B0%BE%E7%9B%A4%E7%88%86%E9%80%BE13%E8%90%AC%E5%BC%B5%E8%B3%A3%E5%96%AE%E5%85%87%E6%89%8B%E3%80%81%E5%85%A9%E5%A4%A7%E8%AD%A6%E8%A8%8A%E6%9B%9D%E5%85%89-055556575.html,Yahoo股市,是誰在倒貨？台積電尾盤爆逾1.3萬張賣單兇手、兩大警訊曝光 - Yahoo股市,-1,負面
2026-06-24 06:14:04,2330,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E8%B7%8C%E9%BB%9E%E5%8F%B2%E4%B8%8A%E7%AC%AC8%E6%85%98-%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E5%A3%93%E7%B7%9A%E5%80%92%E8%B2%A8-%E8%B7%8C%E7%99%BE%E5%85%83-061404580.html,Yahoo股市,台股跌點史上第8慘！台積電「壓線倒貨」跌百元 - Yahoo股市,0,中立
2026-06-24 06:17:25,2330,https://cmnews.com.tw/article/forumnews-5e9b2ee9-6f94-11f1-a0cf-30f7671d0537,CMoney投資網誌,台積電奪三冠王！企業營收創高但虧損家數攀峰-財經焦點情報站 - CMoney投資網誌,2,正面
2026-06-24 06:26:58,2330,https://www.cmoney.tw/forum/article/180145637,CMoney,2330 台積電 - 感謝早上的自己！！ - 股市爆料同學會 - CMoney,1,正面
2026-06-24 06:27:43,2330,https://www.cmoney.tw/forum/article/180126217,CMoney,2330 台積電 - 【盤前分析】外資賣超1774億創新高，島狀反轉後的防守心法- 股市爆料同學會 - CMoney,-1,負面
2026-06-24 06:31:53,2330,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E8%B7%8C%E9%BB%9E%E5%8F%B2%E4%B8%8A%E7%AC%AC8%E6%85%98-%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E5%A3%93%E7%B7%9A%E5%80%92%E8%B2%A8-%E8%B7%8C%E7%99%BE%E5%85%83-061404580.html,Yahoo股市,台股跌點史上第8慘！台積電「壓線倒貨」跌百元 - Yahoo股市,0,中立
2026-06-24 06:33:45,2330,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E6%94%B6%E7%9B%A4%E9%87%8D%E6%8C%AB1057%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%87%8D%E6%91%94%E7%99%BE%E5%85%83%E6%94%B62390%E5%85%83-060222341.html,Yahoo新聞,台股收盤重挫1057點！ 台積電重摔百元收2390元 - Yahoo新聞,-1,負面
2026-06-24 07:06:32,2330,https://www.cmoney.tw/forum/article/180126747,CMoney,2330 台積電 - 英偉達股東會摘要- 股市爆料同學會 - CMoney,0,中立
2026-06-24 07:24:32,2330,https://www.businesstoday.com.tw/article/category/183013/post/202606220031/,今周刊,0050、0056、台積電、金融股…小學老師滿手11檔績優股，專家點出致命傷：2招換股，這檔主動ETF賺暴漲240%噴發股 - 今周刊,0,中立
2026-06-24 07:28:00,2330,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E7%8B%82%E7%80%891057%E9%BB%9E%E5%89%B5%E5%8F%B2%E4%B8%8A%E7%AC%AC8%E5%A4%A7%E8%B7%8C%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%87%8D%E6%91%94%E6%94%B62390%E5%85%83-072800747.html,Yahoo新聞,台股狂瀉1057點創史上第8大跌點 台積電重摔收2390元 - Yahoo新聞,-1,負面
2026-06-24 07:34:58,2330,https://www.cmoney.tw/forum/article/180127043,CMoney,2330 台積電 - 【美股巨頭】美光Q3營收翻四倍，$50B季營收指引震撼市場- 股市爆料同學會 - CMoney,0,中立
2026-06-24 09:00:48,2330,https://tw.stock.yahoo.com/news/%E3%80%90follow%E6%B3%95%E4%BA%BA%E3%80%91%E5%A4%96%E8%B3%87%E6%8F%90%E6%AC%BE1774%E5%84%84%E5%85%83%E5%89%B5%E6%AD%B7%E5%8F%B2%E7%B4%80%E9%8C%84%EF%BC%81%E5%A4%A7%E8%88%89%E6%8F%90%E6%AC%BE%E5%8F%B0%E7%A9%8D%E9%9B%BB928%E5%84%84%E5%85%83-%E8%8F%AF%E9%82%A6%E9%9B%BB%E4%B9%9F%E6%B7%AA%E7%AE%AD%E9%9D%B6-071352223.html,Yahoo股市,【Follow法人】外資提款1774億元創歷史紀錄！大舉提款台積電928億元 華邦電也淪箭靶 - Yahoo股市,-1,負面
2026-06-24 09:15:00,2330,https://www.ftnn.com.tw/news/555776,FTNN 新聞網,是誰在偷賣！台積電爆逾萬張賣單重挫百元仍奪「千億成交額」 這檔獲利年增203％獲外資搶喊235元目標價 - FTNN 新聞網,0,中立
2026-06-24 09:22:00,2330,https://tw.news.yahoo.com/%E8%AD%B7%E5%9C%8B%E7%A5%9E%E5%B1%B1%E6%9A%B4%E8%B7%8C%E8%AA%B0%E5%9C%A8%E8%B2%B7-%E9%80%99%E7%B4%A1%E7%B9%94%E8%80%81%E5%BB%A0%E7%AA%81%E7%99%BC%E9%87%8D%E8%A8%8A-%E9%80%86%E5%8B%A2%E7%A0%B83-4%E5%84%84%E8%B2%B7%E9%80%B2%E7%99%BE%E5%BC%B5%E5%8F%B0%E7%A9%8D%E9%9B%BB-092200046.html,Yahoo新聞,護國神山暴跌誰在買？這紡織老廠突發重訊 逆勢砸3.4億買進百張台積電 - Yahoo新聞,-2,負面
2026-06-24 09:23:22,2330,https://www.cmoney.tw/forum/article/180128649,CMoney,2330 台積電 - 美光(MU) Q3財報：訂單滿到2027，台積電大單確認！ - 股市爆料同學會 - CMoney,0,中立
2026-06-24 09:58:52,2330,https://www.cmoney.tw/forum/article/180129582,CMoney,2330 台積電 - 美光報喜盤後飆10%！台指夜盤上漲503點台股今拚跌深反彈- 股市爆料同學會 - CMoney,0,中立
2026-06-24 10:18:52,2330,https://www.cmoney.tw/forum/article/180117219,CMoney,2330 台積電 - 六月4千點獲利😇月月千點入袋💕避險作帳買超跌股🌟 - 股市爆料同學會 - CMoney,2,正面
2026-06-24 10:26:16,2330,https://www.businesstoday.com.tw/article/category/183013/post/202606220031/,今周刊,0050、0056、台積電、金融股…小學老師滿手11檔績優股，專家點出致命傷：2招換股，這檔主動ETF賺暴漲240%噴發股 - 今周刊,0,中立
2026-06-24 11:05:25,2330,https://www.cmoney.tw/forum/article/180134614,CMoney,2330 台積電 - 00400A最後買進7月8日！大盤殺千點買氣逆勢爆發專家：AI趨勢不變拉回就是買點- 股市爆料同學會 - CMoney,0,中立
2026-06-24 11:35:42,2330,https://ec.ltn.com.tw/article/breakingnews/5482916,自由財經,台積電副總莊子壽贈與5百張持股給他 市值近12億元 - 自由財經,1,正面
2026-06-24 12:35:06,2330,https://udn.com/news/story/7238/9586425,UDN,台積電只排第二！5000大企業經營績效榜出爐 這家公司奪冠 - UDN,2,正面
2026-06-24 12:35:06,2330,https://udn.com/news/story/7238/9586425,udn,台積電只排第二！5000大企業經營績效榜出爐 這家公司奪冠 - udn,2,正面
2026-06-24 12:36:50,2330,https://www.cmoney.tw/forum/article/180140164,CMoney,2330 台積電 - 利多不等於一定漲，財報好也不代表散戶追高一定安全。 - 股市爆料同學會 - CMoney,4,正面
2026-06-24 12:56:35,2330,https://www.cmoney.tw/forum/article/180119327,CMoney,2330 台積電 - AI讓日月光一口氣蓋15座新廠？2030年產能大戰超前部署- 股市爆料同學會 - CMoney,1,正面
2026-06-24 14:17:55,2330,https://cmnews.com.tw/article/forumnews-7e67d7e0-6fd7-11f1-9443-7b4f3d70950c,CMoney投資網誌,外資大砍台積電，半導體與記憶體板塊重挫-財經焦點情報站 - CMoney投資網誌,1,正面
2026-06-24 16:39:35,2330,https://www.cmoney.tw/forum/article/180148325,CMoney,2330 台積電 - 台股熱絡帶動券商聯貸籌資六大公股大漲、兆豐金創歷史新高- 股市爆料同學會 - CMoney,2,正面
2026-06-24 17:44:08,2330,https://www.cmoney.tw/forum/article/180149583,CMoney,2330 台積電 - 台股也會心肌梗塞？外資真的把散戶當韭菜割？ - 股市爆料同學會 - CMoney,-1,負面
2026-06-24 18:55:56,2330,https://udn.com/news/story/7238/9586425,UDN,台積電只排第二！5000大企業經營績效榜出爐 這家公司奪冠 - UDN,2,正面
2026-06-24 19:09:50,2330,https://www.cmoney.tw/forum/article/180161641,CMoney,2330 台積電 - 真AI？假AI？投資必看！「4個問題」找出黑馬潛力股🔥 - 股市爆料同學會 - CMoney,1,正面
2026-06-24 19:48:15,2330,https://www.cmoney.tw/forum/article/180182811,CMoney,2330 台積電 - [新聞] 橘子裁員15%砍掉非核心專案與虧損單位全力重押AI算力- 股市爆料同學會 - CMoney,-1,負面
2026-06-24 21:25:08,2330,https://www.cmoney.tw/forum/article/180185050,CMoney,外資賣超405億元 高檔調節記憶體股大砍力積電8.7萬張 三天賣台積電4.7萬張 - CMoney,0,中立
2026-06-25 00:23:22,2330,https://www.cmoney.tw/forum/article/180128649,CMoney,2330 台積電 - 美光(MU) Q3財報：訂單滿到2027，台積電大單確認！ - 股市爆料同學會 - CMoney,0,中立
2026-06-25 00:57:26,2330,https://www.cmoney.tw/forum/article/180191314,CMoney,2330 台積電 - 【美光一句話，可能改變未來兩年的台股資金方向】 - 股市爆料同學會 - CMoney,1,正面
2026-06-25 01:21:15,2330,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%BC%B230%E5%85%83%E9%87%8D%E8%BF%942400%E5%85%83%E9%97%9C%E5%8D%A1%EF%BC%81%E5%B0%88%E5%AE%B6%EF%BC%9A%E6%8B%89%E5%9B%9E%E5%B0%B1%E6%98%AF%E9%80%81%E5%88%86%E9%A1%8C-011830051.html,Yahoo股市,台積電漲30元重返2400元關卡！專家：拉回就是送分題 - Yahoo股市,2,正面
2026-06-25 01:46:37,2330,https://www.cmoney.tw/forum/article/180191916,CMoney,2330 台積電 - IBM發表0.7奈米晶片製程- 股市爆料同學會 - CMoney,0,中立
2026-06-25 02:17:45,2330,https://cmnews.com.tw/article/forumnews-0dee5ed9-703c-11f1-ab9c-a2fdc9cf375a,CMoney投資網誌,美股漲跌互見台積電領軍，台股強彈逾七百點-財經焦點情報站 - CMoney投資網誌,2,正面
2026-06-25 02:18:19,2330,https://cmnews.com.tw/article/forumnews-21b9cc39-703c-11f1-a490-3785100568f7,CMoney投資網誌,美光財報報喜帶動記憶體股，台積電領漲台股-財經焦點情報站 - CMoney投資網誌,4,正面
2026-06-25 02:43:00,2330,https://finance.ettoday.net/news/3189462,ETtoday財經雲,台積電副總申報轉讓持股500張　市值近12億元 - ETtoday財經雲,0,中立
2026-06-25 02:44:30,2330,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%BC%B7%E6%94%BB2420%E5%85%83%E5%BE%8C%E4%B8%80%E5%BA%A6%E6%8B%89%E5%9B%9E%E5%B9%B3%E7%9B%A4-%E5%B0%88%E5%AE%B6%EF%BC%9A%E5%9B%9E%E6%AA%94%E6%98%AF%E9%80%81%E5%88%86%E9%A1%8C-011830051.html,Yahoo股市,台積電強攻2420元後一度拉回平盤 專家：回檔是送分題 - Yahoo股市,0,中立
2026-06-25 02:48:55,2330,https://www.cmoney.tw/forum/article/180192489,CMoney,2330 台積電 - 25-June -2026 當日個股 – 三大法人合計賣... - 股市爆料同學會 - CMoney,0,中立
2026-06-25 03:42:00,2330,https://finance.ettoday.net/news/3189540,ETtoday財經雲,黃仁勳點名3台廠！　台積電、鴻海、緯創赴美卡位AI - ETtoday財經雲,0,中立
2026-06-25 04:20:19,2330,https://www.cmoney.tw/forum/article/180209890,CMoney,2330 台積電 - 漲時有漫天股神跌時看滿地咒罵生活主體為主軸人品好牌品就... - 股市爆料同學會 - CMoney,0,中立
2026-06-25 05:00:16,2330,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%89%AF%E7%B8%BD%E3%80%8C%E8%B1%AA%E9%80%8112%E5%84%84%E5%85%83%E3%80%8D%EF%BC%81%E7%94%B3%E5%A0%B1%E8%BD%89%E8%AE%93500%E5%BC%B5%E7%A5%9E%E5%B1%B1%E8%82%A1%E7%A5%A8-%E5%B9%B8%E9%81%8B%E5%85%92%E8%BA%AB%E5%88%86%E7%B6%B2%E7%86%B1%E8%AD%B0-045613085.html,Yahoo股市,台積電副總「豪送12億元」！申報轉讓500張神山股票 幸運兒身分網熱議 - Yahoo股市,0,中立
2026-06-25 05:09:50,2330,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%89%AF%E7%B8%BD%E3%80%8C%E8%B1%AA%E9%80%8112%E5%84%84%E5%85%83%E3%80%8D%EF%BC%81%E7%94%B3%E5%A0%B1%E8%BD%89%E8%AE%93500%E5%BC%B5%E7%A5%9E%E5%B1%B1%E8%82%A1%E7%A5%A8-%E5%B9%B8%E9%81%8B%E5%85%92%E8%BA%AB%E5%88%86%E7%B6%B2%E7%86%B1%E8%AD%B0-045613085.html,Yahoo股市,台積電副總「豪送12億元」！申報轉讓500張神山股票 幸運兒身分網熱議 - Yahoo股市,0,中立
2026-06-25 05:35:17,2330,https://tw.stock.yahoo.com/news/%E5%B0%BE%E7%9B%A4116%E8%90%AC%E5%BC%B5%E8%B3%A3%E5%96%AE%E7%8B%99%E6%93%8A%EF%BC%81%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%94%B62390%E5%85%83%E5%B9%B3%E7%9B%A4%E5%83%B9-%E5%B0%88%E5%AE%B6%E5%96%8A%E9%80%81%E5%88%86%E9%A1%8C-011830051.html,Yahoo股市,尾盤1.1萬張賣單狙擊！台積電收2390元平盤價 專家ㄏㄢ送分題 - Yahoo股市,0,中立
2026-06-25 05:37:26,2330,https://tw.stock.yahoo.com/news/%E5%B0%BE%E7%9B%A4116%E8%90%AC%E5%BC%B5%E8%B3%A3%E5%96%AE%E7%8B%99%E6%93%8A%EF%BC%81%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%94%B62390%E5%85%83%E5%B9%B3%E7%9B%A4%E5%83%B9-%E5%B0%88%E5%AE%B6%E5%96%8A%E9%80%81%E5%88%86%E9%A1%8C-011830051.html,Yahoo股市,尾盤1.1萬張賣單狙擊！台積電收2390元平盤價 專家ㄏㄢ送分題 - Yahoo股市,0,中立
2026-06-25 05:58:19,2330,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E4%B8%8A%E6%BC%B2211%E9%BB%9E%E6%94%B646255%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B0%BE%E7%9B%A4%E7%88%86%E9%80%BE1-1%E8%90%AC%E5%BC%B5%E8%B3%A3%E5%96%AE%E6%94%B6%E6%8C%81%E5%B9%B3-055819507.html,Yahoo新聞,台股上漲211點收46255點 台積電尾盤爆逾1.1萬張賣單收持平 - Yahoo新聞,0,中立
2026-06-25 06:05:19,2330,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E4%B8%8A%E6%BC%B2211%E9%BB%9E%E6%94%B646255%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B0%BE%E7%9B%A4%E7%88%86%E9%80%BE1-1%E8%90%AC%E5%BC%B5%E8%B3%A3%E5%96%AE%E6%94%B6%E6%8C%81%E5%B9%B3-055819507.html,Yahoo新聞,台股上漲211點收46255點 台積電尾盤爆逾1.1萬張賣單收持平 - Yahoo新聞,0,中立
2026-06-25 06:07:50,2330,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E6%BC%B2211%E9%BB%9E%E6%94%B646255-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B9%B3%E7%9B%A4%E4%BD%9C%E6%94%B6-%E7%AB%8B%E9%9A%86%E9%9B%BB-%E6%99%AF%E7%A2%A9%E6%BC%B2%E5%81%9C-054700341.html,Yahoo新聞,台股漲211點收46255！台積電平盤作收 立隆電、景碩漲停 - Yahoo新聞,0,中立
2026-06-25 07:02:34,2330,https://today.line.me/tw/v3/article/Op7yQXD,LINE TODAY,台積電末盤萬張賣壓出籠壓回漲幅 台股終場收漲211點 | Newtalk - LINE TODAY,0,中立
2026-06-25 07:25:24,2330,https://www.cmoney.tw/forum/article/180194037,CMoney,2330 台積電 - 🚨 微軟單月跌近20%，Azure 被歐盟盯上才是真正的地雷🚨 - 股市爆料同學會 - CMoney,0,中立
2026-06-25 07:30:32,2330,https://www.cmoney.tw/forum/article/180194059,CMoney,2330 台積電 - 【美股巨頭】毛利率84.9%登頂全美科技股，美光為何把記憶體賣成精品？ - 股市爆料同學會 - CMoney,1,正面
2026-06-25 07:39:52,2330,https://www.cmoney.tw/forum/article/180194179,CMoney,2330 台積電 - 🚀 SpaceX上市兩週跌30%，馬斯克兆美元身價縮水，特斯拉的「馬斯克溢價」要鬆動了？ 🚀 - 股市爆料同學會 - CMoney,-1,負面
2026-06-25 07:55:27,2330,https://www.cmoney.tw/forum/article/180194336,CMoney,2330 台積電 - 嚴重警告（更正版）！ - 股市爆料同學會 - CMoney,-2,負面
2026-06-25 08:31:12,2330,https://inews.setn.com/news/1862291,三立新聞網SETN.com,台積電捲侵權案 經濟部曝影響 - 三立新聞網SETN.com,0,中立
2026-06-25 08:35:26,2330,https://inews.setn.com/news/1862291,三立新聞網SETN.com,台積電捲侵權案 經濟部曝影響 - 三立新聞網SETN.com,0,中立
2026-06-25 08:42:07,2330,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B0%88%E5%88%A9%E6%88%B0%E9%96%8B%E6%89%93-%E5%8D%8A%E5%B0%8E%E9%AB%94%E9%81%8E%E7%86%B1-%E9%BE%94%E6%98%8E%E9%91%AB%E5%8A%9B%E6%8C%BA%E6%B3%95%E5%8B%99%E5%9C%98%E9%9A%8A-%E9%BB%9E%E7%A0%B4%E5%85%8D%E6%81%90%E6%85%8C2%E5%A4%A7%E9%97%9C%E9%8D%B5-084207344.html,Yahoo股市,台積電專利戰開打、半導體過熱？龔明鑫力挺法務團隊 點破免恐慌2大關鍵 - Yahoo股市,-2,負面
2026-06-25 09:22:00,2330,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6219131001&PU=1002,富聯網,《證交所》今日單一證券鉅額成交股票：鴻海、台積電、力積電 - 富聯網,1,正面
2026-06-25 09:24:22,2330,https://www.cmoney.tw/forum/article/180195541,CMoney,2330 台積電 - 期貨開戶服務2026/6/26盤前規劃張芸甄（凱基期貨） - 股市爆料同學會 - CMoney,1,正面
2026-06-25 09:25:00,2330,https://www.businesstoday.com.tw/article/category/183008/post/202606240004/,今周刊,台積電尾盤萬張賣單，一次噴掉30元誰幹的？外資賣超405億！長上引線要逃命還進場？老手揭3位置差很大 - 今周刊,1,正面
2026-06-25 10:35:00,2330,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E6%94%B6%E6%BC%B2211%E9%BB%9E-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B9%B3%E7%9B%A42390%E5%85%83-103500526.html,Yahoo新聞,台股收漲211點！台積電平盤2390元 - Yahoo新聞,0,中立
2026-06-25 10:44:48,2330,https://www.cmoney.tw/forum/article/180161641,CMoney,2330 台積電 - 真AI？假AI？投資必看！「4個問題」找出黑馬潛力股🔥 - 股市爆料同學會 - CMoney,1,正面
2026-06-25 10:54:49,2330,https://www.cmoney.tw/forum/article/180200856,CMoney,2330 台積電 - 虧損9兆、幾乎被放棄⋯SK海力士如何靠黃仁勳、台積電逆襲三星？ - 股市爆料同學會 - CMoney,0,中立
2026-06-25 11:17:48,2330,https://cmnews.com.tw/article/forumnews-7f82a407-7087-11f1-8614-23dc57f4884d,CMoney投資網誌,台積電尾盤爆萬張賣壓，台股收漲211點-財經焦點情報站 - CMoney投資網誌,2,正面
2026-06-25 11:37:01,2330,https://www.cmoney.tw/forum/article/180203913,CMoney,2330 台積電 - 下面這4支股票絕對是飆股，如果你賣掉下週只好追高買回！ - 股市爆料同學會 - CMoney,0,中立
2026-06-25 12:22:11,2330,https://www.cmoney.tw/forum/article/180207252,CMoney,台股6萬點非誇大…AI盈餘催生台積電3000元！尤昭文「1/3配置法」：0050和00910及這個 - CMoney,1,正面
2026-06-25 13:52:55,2330,https://www.cmoney.tw/forum/article/180211506,CMoney,2330 台積電 - 6/26 新家坡富台領跌：市櫃跌1700檔 - 股市爆料同學會 - CMoney,0,中立
2026-06-25 14:04:51,2330,https://www.cmoney.tw/forum/article/180212091,CMoney,2330 台積電 - AI巨獸的「隱形神經」：算力大爆發下，誰是默默淘金的「高階樹脂三雄」？ - 股市爆料同學會 - CMoney,0,中立
2026-06-25 14:36:47,2330,https://www.cmoney.tw/forum/article/180213813,CMoney,2330 台積電 - 各位明天保證不會跌，後天也是 可以好好工作了🥲 - 股市爆料同學會 - CMoney,0,中立
2026-06-25 16:30:55,2330,https://www.cmoney.tw/forum/article/180216397,CMoney,2330 台積電 - 蘋果微軟漲價引爆科技通膨！高檔融資多殺多，今天有多少人畢業了- 股市爆料同學會 - CMoney,-1,負面
2026-06-25 17:24:09,2330,https://www.cmoney.tw/forum/article/180217249,CMoney,"台股重挫近 1,700 點創史上第三，股王股后同步跌停，台積電、鴻海都難逃下跌 - CMoney",-1,負面
2026-06-25 17:46:24,2330,https://www.cmoney.tw/forum/article/180217847,CMoney,2330 台積電 - 這週台股過山車：創高後急殺三千點，我看到的不是恐慌是資金換軌- 股市爆料同學會 - CMoney,-2,負面
2026-06-25 19:53:24,2330,https://www.cmoney.tw/forum/article/180220036,CMoney,2330 台積電 - [新聞] 台股泡沫要爆了？謝金河示警「股市到最高點- 股市爆料同學會 - CMoney,0,中立
2026-06-25 20:17:36,2330,https://cmnews.com.tw/article/forumnews-e7fae63a-70d2-11f1-a91d-7c4a0b976919,CMoney投資網誌,台股漲211點！台積電平盤，記憶體載板強勢-財經焦點情報站 - CMoney投資網誌,3,正面
2026-06-25 21:15:10,2330,https://www.cmoney.tw/forum/article/180221180,CMoney,2330 台積電 - 如果我現在說，群創65元附近是上車點，你會不會覺得我瘋了？ - 股市爆料同學會 - CMoney,0,中立
2026-06-25 22:21:30,2330,https://www.cmoney.tw/forum/article/180222113,CMoney,2330 台積電 - 無懼台股寫單周最大跌點紀錄投資人勇敢進場加碼槓桿ETF - 股市爆料同學會 - CMoney,3,正面
2026-06-25 23:00:00,2330,https://www.ftnn.com.tw/news/556173,FTNN 新聞網,外資狂倒貨1880億！資金改追4檔AI股「這檔」吸金212億奪冠 台積電成最大苦主 - FTNN 新聞網,-1,負面
2026-06-25 23:17:23,2330,https://cmnews.com.tw/article/forumnews-056cd8fd-70ec-11f1-a139-a16e1ac06402,CMoney投資網誌,美光財報優於預期，台積電與聯電迎AI商機-財經焦點情報站 - CMoney投資網誌,4,正面
2026-06-26 00:07:29,2330,https://www.cmoney.tw/forum/article/180223715,CMoney,2330 台積電 - 快訊／科技股拋售潮持續！費半重挫700點台積電ADR下跌2.51% - 股市爆料同學會 - CMoney,-2,負面
2026-06-26 00:28:52,2330,https://www.cmoney.tw/forum/article/180223953,CMoney,2330 台積電 - 大盤規模擴大、時空背景不同透過總契約市值的還原計算追蹤我- 股市爆料同學會 - CMoney,1,正面
2026-06-26 01:21:01,2330,https://udn.com/news/story/123006/9589607,UDN,0050台積電權重跌破57%！成分股佔比下滑四大主因拆解：股價除息、大股東買賣全影響| 存股族愛ETF | 股市 - UDN,-1,負面
2026-06-26 01:21:58,2330,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%B7%8C35%E5%85%83%E8%87%B32355%E5%85%83-%E5%B0%88%E5%AE%B6%E6%9B%9D%E3%80%8C%E6%A9%AB%E7%9B%A4%E9%9C%87%E7%9B%AA%E3%80%8D2%E5%A4%A7%E6%93%8D%E4%BD%9C-012043251.html,Yahoo股市,台積電跌35元至2355元 專家曝「橫盤震盪」2大操作 - Yahoo股市,1,正面
2026-06-26 01:22:01,2330,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%B7%8C35%E5%85%83%E8%87%B32355%E5%85%83-%E5%B0%88%E5%AE%B6%E6%9B%9D%E3%80%8C%E6%A9%AB%E7%9B%A4%E9%9C%87%E7%9B%AA%E3%80%8D2%E5%A4%A7%E6%93%8D%E4%BD%9C-012043251.html,Yahoo股市,台積電跌35元至2355元 專家曝「橫盤震盪」2大操作 - Yahoo股市,1,正面
2026-06-26 01:52:50,2330,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E6%97%A9%E7%9B%A4%E6%80%A5%E6%AE%BA739%E9%BB%9E-46k%E5%A4%B1%E5%AE%88-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%B7%8C35%E5%85%83-%E7%B5%B1%E6%87%8B%E8%88%87%E5%8D%97%E9%9B%BB%E6%BC%B2%E5%81%9C-013500862.html,Yahoo新聞,台股早盤急殺739點「46K失守」 台積電跌35元、統懋與南電漲停 - Yahoo新聞,-1,負面
2026-06-26 02:05:47,2330,https://www.cmoney.tw/forum/article/180225007,CMoney,2330 台積電 - 大盤上看50000！ - 股市爆料同學會 - CMoney,0,中立
2026-06-26 02:18:18,2330,https://cmnews.com.tw/article/forumnews-4bfd0228-7105-11f1-bf73-32da81634fea,CMoney投資網誌,美科技股走勢分歧，台積電領跌台股重挫-財經焦點情報站 - CMoney投資網誌,0,中立
2026-06-26 02:18:43,2330,https://cmnews.com.tw/article/forumnews-5af1af1c-7105-11f1-9a55-160d0261da0d,CMoney投資網誌,台股跌逾700點失守46K！台積電領跌權值股-財經焦點情報站 - CMoney投資網誌,1,正面
2026-06-26 03:20:18,2330,https://cmnews.com.tw/article/newsyoudeservetoknow-f4dd2e03-710d-11f1-8e06-6fb8e71d66f8,CMoney投資網誌,【即時新聞】外資空單創高！台積電(2330)測月線，這「8檔概念股」同步慘遭提款！ - CMoney投資網誌,2,正面
2026-06-26 03:20:23,2330,https://www.cmoney.tw/notes/note-detail.aspx?nid=1225316,CMoney,【即時新聞】外資空單創高！台積電(2330)測月線，這「8檔概念股」同步慘遭提款！ - CMoney,1,正面
2026-06-26 03:31:45,2330,https://udn.com/news/story/7251/9589993,UDN,"外資狂賣！台積電跌破月線回測2,300元 7月法說會更新展望| 股市要聞| 股市 - UDN",1,正面
2026-06-26 03:31:45,2330,https://udn.com/news/story/7251/9589993,UDN,"外資狂賣！台積電跌破月線回測2,300元 7月法說會更新展望 - UDN",1,正面
